# YYYYMM,CRUISE_CODE,SITE_NAME,LAT,LON,DATE_TIME_XLS_LOCAL,DATE_TIME_XLS_UTC,YYYYMMDD_UTC,YYYY,MM,DD,DOY_UTC,TIME_DECIMAL_UTC,TIME_HH_DECMM_UTC,_SALINITY,TCHL_A,TSS,NAP,A_PHY_STAR_440NM,A_PHY_STAR_676NM,A_PHY_STAR_440NM_676NM,A_PHY_STAR_380NM_440NM,A_PHY_STAR_400NM_440NM,A_CDOM_SLOPE,A_CDOM_440NM,A_NAP_STAR_440NM,A_NAP_SLOPE,BB_NAP_STAR_555NM,BB_NAP_SLOPE,B_NAP_STAR_555NM,BB_B_RATIO,TSS_ORG,PHY_MICRO,PHY_NANO,PHY_PICO,PHY_SIZE_IND,COUNT_999
200610,AO06,WQN098,-17.67,146.175,39019.35417,39018.9375,20061028,2006,10,28,301,0.9375,22.5,35.46,0.5071401,2.3,2.2645002,0.0950137,0.0283415,3.3524642,0.9995415,0.9503261,-0.0128162,0.0727902,0.036419,-0.0114972,-999,-999,-999,-999,-999,0.3470029,0.2067981,0.4461991,18.8303323,2
200610,AO06,WQN099,-17.4283333,146.1316667,39019.4375,39019.02083,20061029,2006,10,29,302,0.0208333,0.5,35.27,0.3813523,3.8,3.7733053,0.0826366,0.0221883,3.7243361,0.8950382,0.8458877,-0.0380305,0.5827863,0.0243553,-0.0129388,-999,-999,-999,-999,-999,0.2885124,0.1182384,0.5932492,15.6100609,2
200610,AO06,WQN100,-17.2266667,146.0883333,39019.53472,39019.11806,20061029,2006,10,29,302,0.1180556,2.8333333,35.23,0.1784931,2.7,2.6875055,0.1110687,0.02994,3.7097049,0.7794017,0.8114548,-0.042984,0.0260886,0.0098581,-0.0114357,-999,-999,-999,-999,-999,0.3345851,0.2233072,0.4421078,18.2878964,2
200610,AO06,WQN101,-17.21,146.065,39019.59722,39019.18056,20061029,2006,10,29,302,0.1805556,4.3333333,35.18,0.1885031,0.8,0.7868048,0.0977524,0.0226927,4.3076677,0.8682292,0.8245474,-0.0088202,0.0950414,0.0479599,-0.0125942,-999,-999,-999,-999,-999,0.1886025,0.1471577,0.6642399,10.8301513,2
200610,AO06,WQN103,-16.9433333,145.99,39019.70486,39019.28819,20061029,2006,10,29,302,0.2881944,6.9166667,35.28,0.166879,2,1.9883185,0.1090899,0.0326017,3.3461385,0.8097857,0.7934313,-0.0091184,0.0851551,0.0086329,-0.0120439,-999,-999,-999,-999,-999,0.2900728,0.2361822,0.4737451,16.1582935,2
200610,AO06,WQN108,-16.8483333,145.8366667,39020.41319,39019.99653,20061029,2006,10,29,302,0.9965278,23.9166667,35.24,0.3442136,5.4,5.375905,0.1007942,0.0267807,3.7636907,0.900116,0.8686071,-0.0145985,0.085949,0.0284095,-0.0137536,0.0092457,0.827355,-999,0.019509,-999,0.2840975,0.1041492,0.6117533,15.3373745,0
200610,AO06,WQN109,-16.8233333,145.7883333,39020.47222,39020.05556,20061030,2006,10,30,303,0.0555556,1.3333333,35.21,0.4117379,24.1,24.0711783,0.0880017,0.0233489,3.7689834,0.8937275,0.8315153,-0.0119157,0.0973366,0.0055073,-0.013562,-999,-999,-999,-999,-999,0.2897047,0.1348775,0.5754178,15.7350409,2
200610,AO06,WQN111,-16.6633333,145.7033333,39020.53472,39020.11806,20061030,2006,10,30,303,0.1180556,2.8333333,35.29,0.1985241,2.5,2.4861033,0.1018708,0.0226531,4.4969978,0.9874272,0.8736368,-0.0128162,0.0727902,0.022016,-0.0131926,0.0075184,0.797323,-999,0.015296,-999,0.1750057,0.1128529,0.7121414,10.0266897,0
200610,AO06,WQN111-T,-16.6633333,145.7033333,39020.53472,39020.11806,20061030,2006,10,30,303,0.1180556,2.8333333,35.29,205.1069446,-999,-999,-999,-999,-999,-999,-999,-0.0380305,0.5827863,-999,-0.0057496,-999,0.865887,-999,0.013745,-999,0.0251093,0,0.9748907,2.2303576,4
200610,AO06,WQN115,-16.235,145.5116667,39020.77,39020.35333,20061030,2006,10,30,303,0.3533333,8.4666667,35.27,0.1650619,1.1,1.0884457,0.104981,0.0228862,4.5870919,0.7695475,0.7931504,-0.042984,0.0260886,0.0269652,-0.0131633,-999,-999,-999,-999,-999,0.1365998,0.1162495,0.7471507,8.158387,2
200610,AO06,WQN118,-14.5716667,145.32,39021.45,39021.03333,20061031,2006,10,31,304,0.0333333,0.8,35.18,0.1422953,3.8,3.7900393,0.132869,0.0408657,3.2513564,0.6679136,0.702971,-0.0088202,0.0950414,0.0009896,-0.0128387,0.0033416,2.206808,-999,0.025249,-999,0.2941489,0.2771676,0.4286835,16.5219677,0
200610,AO06,WQN119,-14.4266667,144.7266667,39021.65,39021.23333,20061031,2006,10,31,304,0.2333333,5.6,35.37,0.2250775,2.6,2.5842446,0.0920338,0.0250451,3.6747193,0.7257111,0.7361385,-0.0091184,0.0851551,0.0071321,-0.0121024,0.0041162,0.798387,-999,0.017077,-999,0.2125027,0.1037491,0.6837482,11.8276295,0
200610,AO06,WQN120,-14.165,143.8616667,39022.4375,39022.02083,20061101,2006,11,1,305,0.0208333,0.5,35.37,0.2065137,12.9,12.885544,0.1046433,0.0343209,3.0489709,0.8702174,0.7719729,-0.0373247,0.0098349,0.0016456,-0.0123884,0.0012109,0.921874,-999,0.028142,-999,0.2971051,0.2088052,0.4940897,16.3933709,0
200610,AO06,WQN121,-13.7893333,143.6758333,39022.62986,39022.21319,20061101,2006,11,1,305,0.2131944,5.1166667,35.31,0.2848919,2.5,2.4800576,0.0749385,0.0212495,3.5265949,0.679867,0.6915258,-0.0173967,0.0247304,0.0085824,-0.0132817,0.0110728,0.80907,-999,0.037763,-999,0.2633133,0.1918894,0.5447973,14.6699086,0
200610,AO06,WQN122,-11.9233333,143.2416667,39023.45833,39023.04167,20061102,2006,11,2,306,0.0416667,1,35.53,0.2673998,10.8,10.781282,0.0962488,0.030442,3.1617117,0.5811922,0.6829845,-0.0239581,0.0423305,0.0020461,-0.0152582,-999,-999,-999,-999,-999,0.1855457,0.3180441,0.4964102,11.3639147,2
200610,AO06,WQN123,-11.7683333,143.7033333,39023.62847,39023.21181,20061102,2006,11,2,306,0.2118056,5.0833333,35.29,0.3138461,2.2,2.1780308,0.1126803,0.0323896,3.478899,0.5404247,0.6775225,-0.0157731,0.0702134,0.001971,-0.0095412,-999,-999,-999,-999,-999,0.1887311,0.4383691,0.3728997,12.0013014,2
200610,AO06,WQN124,-11.5883333,144.0116667,39024.41667,39024,20061103,2006,11,3,307,0,0,35.16,0.2092246,2.1,2.0853543,0.1286404,0.0346583,3.711678,0.5790578,0.6837859,-0.0445719,0.0063625,0.0011274,-0.0095584,-999,-999,-999,-999,-999,0.0942162,0.2775216,0.6282621,6.7266819,2
200610,AO06,WQN125,-11.5633333,144.1333333,39024.55208,39024.13542,20061103,2006,11,3,307,0.1354167,3.25,35.14,0.1531467,1.2,1.1892797,0.1520823,0.0351736,4.3237586,0.5041881,0.6435909,-0.0068,0.0413558,0.0020184,-0.0098514,-999,-999,-999,-999,-999,0.0845683,0.2290371,0.6863946,6.0599959,2
200610,AO06,WQN126,-11.6083333,143.98,39024.64583,39024.22917,20061103,2006,11,3,307,0.2291667,5.5,35.14,0.1839296,1.3,1.2871249,0.1434758,0.0334214,4.2929358,0.4682931,0.6095203,-0.0087389,0.047322,0.0018028,-0.0092324,-999,-999,-999,-999,-999,0.075535,0.2533833,0.6710818,5.7147462,2
200610,AO06,WQN129,-11.865,143.9466667,39025.39,39024.97333,20061103,2006,11,3,307,0.9733333,23.35,35.07,0.0970445,1.4,1.3932069,0.1332997,0.0315656,4.2229342,0.487779,0.6076208,-0.0104845,0.0553055,0.0013743,-0.0106104,-999,-999,-999,-999,-999,0.1285767,0.2299717,0.6414515,8.2201463,2
200610,AO06,WQN131,-12.255,143.8716667,39025.6,39025.18333,20061104,2006,11,4,308,0.1833333,4.4,35.15,0.3417419,1.7,1.6760781,0.1552666,0.0384751,4.0355105,0.514796,0.6423454,-0.018021,0.0195748,0.0019011,-0.0093568,-999,-999,-999,-999,-999,0.0772386,0.1107853,0.8119761,5.2278338,2
200610,AO06,WQN133,-12.1466667,143.8966667,39026.42,39026.00333,20061105,2006,11,5,309,0.0033333,0.0666667,35.13,0.1976758,1.4,1.3861627,0.1159102,0.0318262,3.6419716,0.5162971,0.6237765,-0.0364007,0.0097794,0.0017686,-0.0091983,-999,-999,-999,-999,-999,0.0779013,0.2595948,0.6625039,5.8555448,2
200610,AO06,WQN135,-12.4083333,143.705,39026.61,39026.19333,20061105,2006,11,5,309,0.1933333,4.6333333,35.17,0.358387,1.6,1.5749129,0.1141663,0.0337226,3.3854585,0.5320959,0.6489992,-0.0324428,0.0184071,0.0025069,-0.0083068,-999,-999,-999,-999,-999,0.1168662,0.2527776,0.6303562,7.7375539,2
200610,AO06,WQN136,-12.6233333,143.4616667,39027.35,39026.93333,20061105,2006,11,5,309,0.9333333,22.4,35.5,0.2916717,2.5,2.479583,0.1038683,0.0298209,3.483073,0.6612063,0.7318529,-0.0114338,0.0522493,0.0150235,-0.0131464,-999,-999,-999,-999,-999,0.226807,0.2031199,0.5700731,12.9260214,2
200610,AO06,WQN137,-13.3866667,143.8908333,39027.62847,39027.21181,20061106,2006,11,6,310,0.2118056,5.0833333,35.25,0.2486011,7.7,7.6825979,0.1234314,0.0318283,3.878042,0.5445151,0.6594951,-0.0110725,0.0541637,0.00084,-0.0105612,-999,-999,-999,-999,-999,0.1347614,0.264006,0.6012326,8.6593313,2
200610,AO06,WQN138,-15.43,145.37,39028.45833,39028.04167,20061107,2006,11,7,311,0.0416667,1,35.24,0.1260009,0.9,0.8911799,0.1063463,0.0291015,3.6543202,0.5550655,0.6807194,-0.0130433,0.0265018,0.0124091,-0.0120734,-999,-999,-999,-999,-999,0.3003917,0.2811713,0.418437,16.8438775,2
200610,AO06,WQN139,-15.7835,145.405,39029.62847,39029.21181,20061108,2006,11,8,312,0.2118056,5.0833333,35.28,0.2232471,1.6,1.5843727,0.0858185,0.0220066,3.8996708,1.0775814,0.7705105,-0.0202027,0.0163349,0.0216683,-0.012705,-999,-999,-999,-999,-999,0.2786345,0.186832,0.5345335,15.4004173,2
200709,G07,G07_01,-18.685533,146.761,39344.58333,39344.16667,20070919,2007,9,19,262,0.1666667,4,35.32,0.1269,0.3429,0.334,0.0980674,0.0268671,3.6500869,0.7512084,0.7251347,-0.0152942,0.0425,0.0397,-0.0092415,-999,-999,-999,-999,-999,0.1789602,0.2121162,0.6089237,10.6175129,2
200709,G07,G07_02,-17.37395,146.15623,39345.40764,39344.99097,20070919,2007,9,19,262,0.9909722,23.7833333,35.24,0.3101,0.4889,0.4672,0.0535875,0.0169278,3.1656566,1.0745488,0.7199216,-0.0205775,0.0172,0.0354,-0.0111208,-999,-999,-999,-999,-999,0.1623643,0.1738697,0.663766,9.6513282,2
200709,G07,G07_03,-17.03132,146.08661,39345.5625,39345.14583,20070920,2007,9,20,263,0.1458333,3.5,35.26,-999,-999,-999,-999,-999,3.1656566,1.0745488,0.7199216,-0.0261566,0.0076536,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8
200709,G07,G07_04,-16.84743,146.04813,39345.625,39345.20833,20070920,2007,9,20,263,0.2083333,5,35.26,0.2225,0.44,0.4244,0.075537,0.0229528,3.290976,0.6100525,0.6669717,-0.0127124,0.0373,0.0242,-0.010502,-999,-999,-999,-999,-999,0.1962463,0.2268227,0.5769311,11.5233573,2
200709,G07,G07_05,-17.02445,145.99925,39345.8125,39345.39583,20070920,2007,9,20,263,0.3958333,9.5,34.31,3.3946,3,2.7624,0.0388444,0.0172959,2.2458758,0.7638518,0.840015,-0.0165636,0.3605,0.0819,-0.0098115,-999,-999,-999,-999,-999,0.8519136,0.0280655,0.1200209,42.8560294,2
200709,G07,G07_06,-16.84882,145.76726,39346.39583,39345.97917,20070920,2007,9,20,263,0.9791667,23.5,34.6,1.0921,7.4,7.3235,0.0604635,0.0244454,2.4734063,0.3253289,0.5761282,-0.015211,0.1774,0.0355,-0.0125616,0.014,1.293,-999,0.038,0.101,0.3807711,0.0597866,0.5594423,19.896929,0
200709,G07,G07_07,-16.81756,145.82206,39346.46528,39346.04861,20070921,2007,9,21,264,0.0486111,1.1666667,35.2,0.3933,4.45,4.4225,0.0842841,0.0296425,2.8433552,1.2562708,0.7527898,-0.0151263,0.0928,0.0188,-0.0126757,0.006,1.171,-999,0.022,0.026,0.2523912,0.1032192,0.6443895,13.7800479,0
200709,G07,G07_08,-16.78445,145.87802,39346.56597,39346.14931,20070921,2007,9,21,264,0.1493056,3.5833333,35.28,0.6249,1.2,1.1563,0.0374566,0.0132939,2.817585,1.0652194,0.7322646,-0.0113987,0.0764,0.0248,-0.0118913,-999,-999,-999,-999,-999,0.2044748,0.1305002,0.665025,11.5412654,2
200709,G07,G07_09,-17.224035,145.980495,39347.36111,39346.94444,20070921,2007,9,21,264,0.9444444,22.6666667,32.18,0.7829,3.6,3.5452,0.0768079,0.021339,3.5994141,1.4955865,1.1498662,-0.0163347,0.0896,0.045,-0.0112744,-999,-999,-999,-999,-999,0.3297856,0.1242174,0.545997,17.6563638,2
200709,G07,G07_10,-17.257156,146.02371,39347.48958,39347.07292,20070922,2007,9,22,265,0.0729167,1.75,34.95,0.3703,3.64,3.6141,0.0681351,0.0187988,3.6244411,0.8151584,0.7766737,-0.0209865,0.0235,0.0151,-0.0119549,0.003,1.095,-999,0.017,0.011,0.2021026,0.1288389,0.6690585,11.4183838,0
200709,G07,G07_11,-17.318163,146.11803,39347.58333,39347.16667,20070922,2007,9,22,265,0.1666667,4,35.34,0.2367,0.7429,0.7263,0.053096,0.0160408,3.3100653,0.6675384,0.6039115,-0.0156159,0.035,0.0408,-0.0121659,0.008,1.211,-999,0.019,0.006,0.213683,0.1383598,0.6479572,12.0239061,0
200709,G07,G07_12,-17.509288,146.08566,39348.40625,39347.98958,20070922,2007,9,22,265,0.9895833,23.75,34.29,0.5718,3.2,3.16,0.1012384,0.0256526,3.9465089,1.1481216,1.0216355,-0.0157305,0.0918,0.0251,-0.0116658,0.005,1.112,-999,0.017,0.017,0.1816583,0.0929725,0.7253692,10.2731481,0
200709,G07,G07_13,-17.617155,146.249958,39348.53125,39348.11458,20070923,2007,9,23,266,0.1145833,2.75,35.26,0.1267,1.15,1.1411,0.1108312,0.0296885,3.7331288,0.7496825,0.7057344,-0.0210823,0.0113,0.0088,-0.0116615,0.002,1.203,-999,0.013,0.002,0.163259,0.1503273,0.6864138,9.600999,0
200709,G07,G07_14,-17.718155,146.125867,39348.63889,39348.22222,20070923,2007,9,23,266,0.2222222,5.3333333,35.1,0.2103,2.4,2.3853,0.0992937,0.0209641,4.7363791,0.6538235,0.7490498,-0.0150794,0.0409,0.0154,-0.0121417,0.005,1.282,-999,0.011,0.013,0.1423029,0.0929322,0.7647648,8.3445728,0
200709,G07,G07_15,-18.0330183,146.0630017,39349.32292,39348.90625,20070923,2007,9,23,266,0.90625,21.75,34.63,1.2544,27.4,27.3122,0.263237,0.0266221,9.8879147,2.0381157,1.4772558,-0.0157323,0.0704,0.0382,-0.0109632,0.019,1.394,-999,0.032,0.523,0.8086816,0,0.1913184,40.6253979,0
200709,G07,G07_16,-18.0578717,146.088845,39349.48611,39349.06944,20070924,2007,9,24,267,0.0694444,1.6666667,34.92,0.5846,9.7,9.6591,0.0825728,0.0217045,3.8044038,1.3744076,1.1353705,-0.0125295,0.1061,0.0359,-0.0119371,0.012,1.174,-999,0.024,0.121,0.418119,0.1615583,0.4203227,22.1340644,0
200709,G07,G07_17,-18.105507,146.0789583,39349.58681,39349.17014,20070924,2007,9,24,267,0.1701389,4.0833333,35.11,0.6831,7.6,7.5522,0.0948704,0.0238997,3.969523,1.4636112,1.1934124,-0.0157657,0.1217,0.039,-0.0121518,0.014,1.18,-999,0.022,0.103,0.5100122,0.2075123,0.2824755,26.8206454,0
200709,G07,G07_18,-18.104767,146.0537717,39349.64583,39349.22917,20070924,2007,9,24,267,0.2291667,5.5,35.16,0.9851,11.4667,11.3977,0.0977118,0.021241,4.6001601,1.5248321,1.2699715,-0.0166518,0.1036,0.0276,-0.0108635,0.021,1.131,-999,0.032,0.238,0.4999839,0.1238826,0.3761335,25.9947415,0
200709,G07,G07_19,-18.291015,146.0930483,39350.32639,39349.90972,20070924,2007,9,24,267,0.9097222,21.8333333,35.4,0.9302,10.8,10.7349,0.1240406,0.0218327,5.6814208,1.7753839,1.4260499,-0.016548,0.1448,0.0225,-0.0109595,0.009,1.041,-999,0.021,0.096,0.6037058,0.0800493,0.316245,30.901779,0
200709,G07,G07_20,-18.170547,146.0776967,39350.43056,39350.01389,20070925,2007,9,25,268,0.0138889,0.3333333,35.13,0.7127,12.3,12.2501,0.0837664,0.0237514,3.5268002,0.9867755,0.8896351,-0.0151282,0.0998,0.0338,-0.0113183,0.016,1.012,-999,0.025,0.193,0.4728306,0.1042921,0.4228772,24.5858691,0
200709,G07,G07_21,-18.211982,146.411002,39350.59375,39350.17708,20070925,2007,9,25,268,0.1770833,4.25,35.29,0.1523,1.1636,1.153,0.0883998,0.0236651,3.7354484,0.7799766,0.6681212,-0.0124135,0.0215,0.0085,-0.0116863,0.002,0.998,-999,0.012,0.002,0.1806956,0.2153125,0.603992,10.7153324,0
200709,G07,G07_22,-18.520384,146.389603,39351.32292,39350.90625,20070925,2007,9,25,268,0.90625,21.75,35.16,0.4496,4,3.9685,0.0933145,0.0342076,2.7278907,1.0915083,0.716774,-0.0123739,0.115,0.0107,-0.0113456,0.007,1.109,-999,0.019,0.028,0.3867641,0.2047751,0.4084608,20.7705428,0
200709,G07,G07_23,-18.735887,146.406876,39351.47569,39351.05903,20070926,2007,9,26,269,0.0590278,1.4166667,35.32,0.2318,0.5714,0.5552,0.0761025,0.0239099,3.1828902,0.8417704,0.8173511,-0.0105977,0.0611,0.0924,-0.0118119,0.024,0.909,-999,0.024,0.014,0.1417716,0.0949109,0.7633175,8.3264522,0
200709,G07,G07_24,-18.800267,146.380697,39351.5625,39351.14583,20070926,2007,9,26,269,0.1458333,3.5,35.73,0.2262,2.1333,2.1175,0.1148699,0.026587,4.3205233,0.7460875,0.7762572,-0.0137178,0.0409,0.0168,-0.0115131,-999,-999,-999,-999,-999,0.1918439,0.1501397,0.6580164,11.0009091,2
200804,G08,G08_01,-16.8484,145.7677833,39556.40972,39555.99306,20080417,2008,4,17,108,0.9930556,23.8333333,33.2,2.2088,46.8,46.6454,-999,-999,-999,-999,-999,-0.0145,0.1983,0.0584,-0.0155204,0.004,0.768,-999,0.012,0.209,0.8073345,0.0708486,0.1218169,40.8427857,1
200804,G08,G08_02,-16.8176167,145.8222667,39556.60417,39556.1875,20080418,2008,4,18,109,0.1875,4.5,34.16,0.7171,5.4,5.3498,0.0564141,0.022697,2.4855337,0.6893527,0.7464922,-0.0155,0.0574,0.0362,-0.0133952,0.01,0.979,-999,0.018,0.052,0.5165434,0.1932568,0.2901998,27.0836514,0
200804,G08,G08_03,-16.7850833,145.8779833,39556.68403,39556.26736,20080418,2008,4,18,109,0.2673611,6.4166667,34.42,0.5912,1.8,1.7586,0.0543345,0.0206323,2.6334662,0.6843113,0.764937,-0.0110961,0.1021147,0.0454,-0.0120523,0.011,1.125,-999,0.015,0.019,0.418678,0.3057369,0.2755852,22.7381682,0
200804,G08,G08_04,-17.2240667,145.9799667,39557.34375,39556.92708,20080418,2008,4,18,109,0.9270833,22.25,33.26,1.1843,6.0667,5.9838,0.0399007,0.0145466,2.7429595,0.836989,0.8631257,-0.0218,0.0562,0.0587,-0.0132725,0.011,0.99,-999,0.018,0.064,0.5838623,0.1507092,0.2654285,30.2120879,0
200804,G08,G08_05,-17.25685,146.0199167,39557.45139,39557.03472,20080419,2008,4,19,110,0.0347222,0.8333333,33.32,0.9238,3.8,3.7353,0.0523189,0.0187585,2.7890778,0.6962274,0.7541503,-0.0185,0.0692,0.0542,-0.0130716,0.009,0.9,-999,0.016,0.034,0.5511295,0.1413745,0.307496,28.5708442,0
200804,G08,G08_06,-17.318,146.1180833,39557.57639,39557.15972,20080419,2008,4,19,110,0.1597222,3.8333333,33.72,0.7585,1.8,1.7469,0.0499379,0.0179171,2.7871711,0.6673522,0.7380507,-0.0176,0.0591,0.0421,-0.0112563,0.01,1.298,-999,0.016,0.019,0.3788695,0.2470934,0.3740371,20.5529791,0
200804,G08,G08_07,-17.5090833,146.0875833,39557.6875,39557.27083,20080419,2008,4,19,110,0.2708333,6.5,33.06,1.2251,7,6.9142,0.0576939,0.0205189,2.8117423,0.7986854,0.7922993,-0.0139,0.1426,0.0299,-0.012797,0.008,0.58,-999,0.015,0.059,0.489546,0.1608955,0.3495585,25.631337,0
200804,G08,G08_08,-18.0665667,146.15095,39558.35417,39557.9375,20080419,2008,4,19,110,0.9375,22.5,33.92,1.0471,4.7333,4.66,0.063081,0.0204345,3.0869789,0.9308576,0.9004752,-0.0127,0.0989,0.0448,-0.0125978,0.015,1.057,-999,0.021,0.07,0.5102206,0.1599913,0.3297881,26.6407734,0
200804,G08,G08_09,-18.0831667,146.12515,39558.42708,39558.01042,20080420,2008,4,20,111,0.0104167,0.25,33.97,0.7165,3.4667,3.4165,-999,-999,-999,-999,-999,-0.0141,0.0963,0.0515,-0.0118588,0.008,1.24,-999,0.016,0.026,0.4223779,0.1716956,0.4059264,22.3833015,1
200804,G08,G08_10,-18.0579333,146.0888,39558.52431,39558.10764,20080420,2008,4,20,111,0.1076389,2.5833333,32.59,0.8017,5.8,5.7439,0.0741676,0.0220453,3.364326,0.718698,0.7725843,-0.0146,0.2325,0.033,-0.0132398,0.009,1.223,-999,0.015,0.052,0.3285863,0.0906493,0.5807645,17.4633252,0
200804,G08,G08_11,-18.0309333,146.0647167,39558.60764,39558.19097,20080420,2008,4,20,111,0.1909722,4.5833333,27.96,12.7763,15.6,14.7057,0.0371669,0.0178679,2.080091,0.4815749,0.6497737,-0.0174,0.2729,0.084,-0.0120452,0.007,0.944,-999,0.016,0.113,0.1038682,0.8787269,0.017405,9.6044483,0
200804,G08,G08_12,-18.1047167,146.0536667,39559.32986,39558.91319,20080420,2008,4,20,111,0.9131944,21.9166667,32.59,0.9687,5.1333,5.0655,-999,-999,-999,-999,-999,-0.0168,0.1842,0.0614,-0.0127175,0.012,0.873,-999,0.021,0.059,0.3731116,0.1104854,0.516403,19.7244092,1
200804,G08,G08_13,-18.1056,146.0787333,39559.4375,39559.02083,20080421,2008,4,21,112,0.0208333,0.5,33.79,0.4833,4.1333,4.0995,0.0754265,0.0230734,3.2689846,0.5619317,0.7005785,-0.0164,0.0952,0.0363,-0.0132448,0.008,1.207,-999,0.018,0.034,0.2674302,0.1085426,0.6240272,14.5382483,0
200804,G08,G08_14,-18.0955333,146.18255,39559.55208,39559.13542,20080421,2008,4,21,112,0.1354167,3.25,34,0.4997,2.75,2.715,-999,-999,-999,-999,-999,-0.018,0.0551,0.0357,-0.0121913,0.01,0.891,-999,0.02,0.027,0.3298241,0.1670188,0.5031571,17.829454,1
200804,G08,G08_15,-18.17055,146.0778667,39559.65278,39559.23611,20080421,2008,4,21,112,0.2361111,5.6666667,32.35,1.0095,6.2,6.1293,0.0598898,0.0226466,2.6445391,0.6898981,0.6902455,-0.018,0.1818,0.0282,-0.0122926,0.007,1.137,-999,0.018,0.04,0.438915,0.0716104,0.4894746,22.793275,0
200804,G08,G08_16,-18.291,146.093,39560.32292,39559.90625,20080421,2008,4,21,112,0.90625,21.75,30.04,1.0398,2,1.9272,0.0469983,0.0194725,2.4135675,0.6698656,0.7189246,-0.0165,0.3954,0.0494,-0.0103246,0.019,0.94,-999,0.019,0.037,0.5491199,0.060584,0.3902961,28.1492092,0
200804,G08,G08_17,-18.5193333,146.3889167,39560.60417,39560.1875,20080422,2008,4,22,113,0.1875,4.5,33.21,0.437,1.68,1.6494,0.0727217,0.0223923,3.2476125,0.5377761,0.6805331,-0.0151,0.1301,0.0518,-0.0114299,0.014,0.802,-999,0.019,0.023,0.248404,0.1858521,0.5657439,13.9152045,0
200804,G08,G08_18,-18.5193333,146.3889167,39561.42708,39561.01042,20080423,2008,4,23,114,0.0104167,0.25,33.65,0.3286,3.32,3.297,0.0851807,0.0276852,3.0767555,0.5446225,0.6678563,-0.0156,0.1004,0.0227,-0.0115655,0.005,1.022,-999,0.023,0.016,0.2406093,0.1564776,0.6029132,13.4157637,0
200804,G08,G08_19,-18.6939333,146.4069833,39561.5625,39561.14583,20080423,2008,4,23,114,0.1458333,3.5,34.1,0.4416,3.65,3.6191,0.0689487,0.0213387,3.2311513,0.8219929,0.8651937,-0.0124,0.0995,0.0213,-0.0125235,0.005,0.792,-999,0.019,0.017,0.2550612,0.2464201,0.4985187,14.4836791,0
200804,G08,G08_20,-18.8003,146.3806,39561.63889,39561.22222,20080423,2008,4,23,114,0.2222222,5.3333333,34.02,0.4515,5.2667,5.2351,0.0904991,0.0249747,3.6236284,0.8565579,0.8639402,-0.0124,0.1493,0.0249,-0.0129998,0.009,1.031,-999,0.019,0.049,0.1847805,0.1121303,0.7030892,10.5027679,0
200705,Tas07,T07_01,-43.1271667,147.483667,39223.65208,39223.23542,20070521,2007,5,21,142,0.2354167,5.65,34.7461,1.4292464,0.8,0.7899953,0.0526998,0.0200111,2.6335332,0.4983469,0.5959987,-999.98999,-999.98999,0.031109,-0.008988,0.0059263,0.761667,-999,0.011796,-999,0.7112108,0.1430543,0.145735,0.0871323,0
200705,Tas07,T07_02,-43.305333,147.1385,39224.39097,39223.97431,20070521,2007,5,21,142,0.9743056,23.3833333,34.649,0.8291724,0.91,0.9041958,0.0540366,0.0201734,2.6786072,0.8525149,0.8071998,-999.98999,-999.98999,0.037691,-0.009902,0.0059956,0.845965,-999,0.022299,-999,0.5164513,0.1220564,0.3614922,0.1920134,0
200705,Tas07,T07_03,-43.302667,147.139,39224.48611,39224.06944,20070522,2007,5,22,143,0.0694444,1.6666667,34.7436,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
200705,Tas07,T07_04,-43.302667,147.1365,39224.55903,39224.14236,20070522,2007,5,22,143,0.1423611,3.4166667,34.7487,0.7496536,0.7,0.6947524,0.0655789,0.0236672,2.7708738,0.7048957,0.722463,-0.016045,0.142021,0.0476198,-0.009982,0.0077357,0.856432,-999,0.020419,-999,0.4999162,0.1347459,0.3653379,0.1944054,0
200705,Tas07,T07_05,-43.304333,147.1345,39224.62639,39224.20972,20070522,2007,5,22,143,0.2097222,5.0333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.920608,-999,0.015825,-999,-999,-999,-999,-999,9
200705,Tas07,T07_06,-43.3045,147.134667,39224.66667,39224.25,20070522,2007,5,22,143,0.25,6,34.7854,0.7882,0.6,0.5944826,0.0614666,0.0231686,2.6530187,0.6279964,0.6739838,-0.015864,0.131126,0.0395941,-0.010061,-999,-999,-999,-999,-999,0.4422055,0.1328215,0.424973,0.2235496,2
200705,Tas07,T07_07,-43.141333,147.274667,39225.37986,39224.96319,20070522,2007,5,22,143,0.9631944,23.1166667,34.2696,0.4721278,1.6,1.5966951,0.0719096,0.0277046,2.5955875,0.6686778,0.7012485,-0.015783,0.301785,0.0439577,-0.010964,0.0076694,0.773488,-999,0.056637,-999,0.4472081,0.0819935,0.4707984,0.2439709,0
200705,Tas07,T07_08,-43.085667,147.3121667,39225.45833,39225.04167,20070523,2007,5,23,144,0.0416667,1,34.3829,0.6566831,0.85,0.8454032,0.0638753,0.022607,2.8254664,0.8579052,0.8298649,-0.015708,0.25987,0.0479842,-0.009812,0.0112071,0.815651,-999,0.026209,-999,0.5928982,0.0892044,0.3178973,0.1693379,0
