  797.000000,     2.317800
  798.000000,     2.299150
  799.000000,     2.280500
  800.000000,     2.246200
  801.000000,     2.243400
  802.000000,     2.232800
  803.000000,     2.222200
  804.000000,     2.203800
  805.000000,     2.201100
  806.000000,     2.198350
  807.000000,     2.195600
  808.000000,     2.177300
  809.000000,     2.190200
  810.000000,     2.187500
  811.000000,     2.192550
  812.000000,     2.197600
  813.000000,     2.210300
  814.000000,     2.223000
  815.000000,     2.235700
  816.000000,     2.248400
  817.000000,     2.276400
  818.000000,     2.304300
  819.000000,     2.316850
  820.000000,     2.329400
  821.000000,     2.387800
  822.000000,     2.446000
  823.000000,     2.481150
  824.000000,     2.516300
  825.000000,     2.619900
  826.000000,     2.768900
  827.000000,     2.841400
  828.000000,     2.913900
  829.000000,     3.107500
  830.000000,     3.202050
  831.000000,     3.296600
  832.000000,     3.458800
  833.000000,     3.605500
  834.000000,     3.653850
  835.000000,     3.702200
  836.000000,     3.787900
  837.000000,     3.820900
  838.000000,     3.853900
  839.000000,     3.909200
  840.000000,     3.949400
  841.000000,     3.974550
  842.000000,     3.999700
  843.000000,     4.039700
  844.000000,     4.057250
  845.000000,     4.074800
  846.000000,     4.114500
  847.000000,     4.131900
  848.000000,     4.149300
  849.000000,     4.203600
  850.000000,     4.198600
  851.000000,     4.223200
  852.000000,     4.247750
  853.000000,     4.272300
  854.000000,     4.289350
  855.000000,     4.306400
  856.000000,     4.360100
  857.000000,     4.369650
  858.000000,     4.379200
  859.000000,     4.432600
  860.000000,     4.449350
  861.000000,     4.466100
  862.000000,     4.504700
  863.000000,     4.528550
  864.000000,     4.552400
  865.000000,     4.605200
  866.000000,     4.658000
  867.000000,     4.681600
  868.000000,     4.705200
  869.000000,     4.728650
  870.000000,     4.752100
  871.000000,     4.833200
  872.000000,     4.863650
  873.000000,     4.894100
  874.000000,     4.960400
  875.000000,     5.004950
  876.000000,     5.049500
  877.000000,     5.115400
  878.000000,     5.159600
  879.000000,     5.203800
  880.000000,     5.297900
  881.000000,     5.341750
  882.000000,     5.385600
  883.000000,     5.464900
  884.000000,     5.515500
  885.000000,     5.566100
  886.000000,     5.609400
  887.000000,     5.652700
  888.000000,     5.745400
  889.000000,     5.788400
  890.000000,     5.831400
  891.000000,     5.923500
  892.000000,     5.966150
  893.000000,     6.008800
  894.000000,     6.051200
  895.000000,     6.093600
  896.000000,     6.185000
  897.000000,     6.227100
  898.000000,     6.269200
  899.000000,     6.360100
  900.000000,     6.408800
  901.000000,     6.457500
